,Time,seconds,day,year,month
7154,2022-05-12 13:37:00,194.16,132,2022,5
7155,2022-05-12 13:41:00,239.88,132,2022,5
7156,2022-05-12 13:47:00,370.666,132,2022,5
7157,2022-05-12 13:51:00,237.02,132,2022,5
7158,2022-05-12 13:55:00,244.52,132,2022,5
7159,2022-05-12 13:59:00,259.375,132,2022,5
7160,2022-05-12 14:03:00,232.373,132,2022,5
7161,2022-05-12 14:08:00,273.0,132,2022,5
7162,2022-05-12 14:11:00,228.442,132,2022,5
7163,2022-05-12 14:15:00,190.293,132,2022,5
7164,2022-05-12 14:19:00,256.299,132,2022,5
7165,2022-05-12 14:30:00,72.695,132,2022,5
7166,2022-05-12 16:57:00,190.605,132,2022,5
7167,2022-05-12 17:03:00,227.619,132,2022,5
7168,2022-05-12 17:06:00,191.92,132,2022,5
7169,2022-05-12 17:09:00,188.335,132,2022,5
7170,2022-05-12 17:14:00,305.746,132,2022,5
7171,2022-05-12 17:15:00,85.269,132,2022,5
7172,2022-05-13 00:48:00,30.603,133,2022,5
7173,2022-05-13 00:52:00,255.41,133,2022,5
7174,2022-05-13 00:56:00,238.973,133,2022,5
7175,2022-05-13 01:01:00,262.521,133,2022,5
7176,2022-05-13 01:08:00,415.906,133,2022,5
7177,2022-05-13 01:12:00,229.72,133,2022,5
7178,2022-05-13 01:14:00,146.39,133,2022,5
7179,2022-05-13 01:17:00,188.573,133,2022,5
7180,2022-05-13 01:22:00,278.373,133,2022,5
7181,2022-05-13 01:26:00,273.853,133,2022,5
7182,2022-05-13 01:30:00,219.0,133,2022,5
7183,2022-05-13 01:33:00,185.422,133,2022,5
7184,2022-05-13 01:38:00,302.0,133,2022,5
7185,2022-05-13 01:42:00,223.436,133,2022,5
7186,2022-05-13 01:46:00,224.384,133,2022,5
7187,2022-05-13 01:51:00,319.869,133,2022,5
7188,2022-05-13 09:07:00,219.681,133,2022,5
7189,2022-05-13 09:10:00,120.746,133,2022,5
7190,2022-05-13 09:12:00,298.899,133,2022,5
7191,2022-05-13 09:16:00,233.557,133,2022,5
7192,2022-05-13 09:19:00,190.214,133,2022,5
7193,2022-05-13 09:24:00,313.52,133,2022,5
7194,2022-05-13 09:28:00,241.853,133,2022,5
7195,2022-05-13 09:32:00,194.16,133,2022,5
7196,2022-05-13 09:36:00,242.013,133,2022,5
7197,2022-05-13 09:38:00,159.628,133,2022,5
7198,2022-05-13 09:42:00,237.386,133,2022,5
7199,2022-05-13 09:49:00,370.666,133,2022,5
7200,2022-05-13 09:54:00,337.44,133,2022,5
7201,2022-05-13 09:56:00,130.106,133,2022,5
7202,2022-05-13 10:01:00,266.432,133,2022,5
7203,2022-05-13 10:05:00,227.698,133,2022,5
7204,2022-05-13 10:09:00,244.36,133,2022,5
7205,2022-05-13 10:12:00,174.105,133,2022,5
7206,2022-05-13 10:14:00,159.04,133,2022,5
7207,2022-05-13 10:18:00,240.2,133,2022,5
7208,2022-05-13 10:22:00,237.02,133,2022,5
7209,2022-05-13 10:27:00,285.634,133,2022,5
7210,2022-05-13 10:30:00,188.238,133,2022,5
7211,2022-05-13 10:33:00,146.39,133,2022,5
7212,2022-05-13 10:37:00,258.002,133,2022,5
7213,2022-05-13 10:41:00,223.436,133,2022,5
7214,2022-05-13 10:45:00,232.373,133,2022,5
7215,2022-05-13 10:49:00,272.485,133,2022,5
7216,2022-05-13 10:53:00,219.0,133,2022,5
7217,2022-05-13 10:59:00,380.946,133,2022,5
7218,2022-05-13 11:04:00,298.483,133,2022,5
7219,2022-05-13 11:08:00,259.253,133,2022,5
7220,2022-05-13 11:12:00,234.08,133,2022,5
7221,2022-05-13 11:16:00,204.0,133,2022,5
7222,2022-05-13 11:20:00,231.893,133,2022,5
7223,2022-05-13 11:23:00,185.0,133,2022,5
7224,2022-05-13 11:27:00,244.26,133,2022,5
7225,2022-05-13 11:31:00,238.918,133,2022,5
7226,2022-05-13 11:34:00,177.986,133,2022,5
7227,2022-05-13 11:39:00,344.573,133,2022,5
7228,2022-05-13 11:43:00,196.277,133,2022,5
7229,2022-05-13 11:48:00,302.0,133,2022,5
7230,2022-05-13 11:52:00,237.928,133,2022,5
7231,2022-05-13 11:57:00,288.042,133,2022,5
7232,2022-05-13 12:01:00,238.24,133,2022,5
7233,2022-05-13 12:03:00,171.727,133,2022,5
7234,2022-05-13 12:07:00,230.997,133,2022,5
7235,2022-05-13 12:11:00,219.013,133,2022,5
7236,2022-05-13 12:15:00,256.52,133,2022,5
7237,2022-05-13 12:18:00,194.16,133,2022,5
7238,2022-05-13 12:25:00,370.666,133,2022,5
7239,2022-05-13 12:29:00,248.826,133,2022,5
7240,2022-05-13 12:33:00,259.375,133,2022,5
7241,2022-05-13 12:38:00,313.52,133,2022,5
7242,2022-05-13 12:42:00,200.0,133,2022,5
7243,2022-05-13 12:46:00,234.08,133,2022,5
7244,2022-05-13 12:49:00,174.105,133,2022,5
7245,2022-05-13 12:53:00,239.88,133,2022,5
7246,2022-05-13 12:57:00,237.386,133,2022,5
7247,2022-05-13 13:00:00,237.02,133,2022,5
7248,2022-05-13 13:06:00,302.0,133,2022,5
7249,2022-05-13 13:09:00,190.293,133,2022,5
7250,2022-05-13 13:13:00,250.6,133,2022,5
7251,2022-05-13 13:17:00,223.436,133,2022,5
7252,2022-05-13 13:20:00,185.422,133,2022,5
7253,2022-05-13 13:23:00,210.013,133,2022,5
7254,2022-05-13 14:13:00,83.634,133,2022,5
7255,2022-05-13 15:32:00,20.741,133,2022,5
7256,2022-05-13 15:46:00,206.03,133,2022,5
7257,2022-05-13 15:57:00,216.379,133,2022,5
7258,2022-05-13 16:02:00,243.0,133,2022,5
7259,2022-05-13 16:07:00,300.773,133,2022,5
7260,2022-05-13 16:26:00,15.46,133,2022,5
7261,2022-05-13 17:08:00,223.436,133,2022,5
7262,2022-05-13 17:12:00,224.384,133,2022,5
7263,2022-05-13 17:17:00,319.869,133,2022,5
7264,2022-05-13 17:21:00,234.08,133,2022,5
7265,2022-05-13 17:25:00,259.253,133,2022,5
7266,2022-05-13 17:29:00,204.755,133,2022,5
7267,2022-05-13 17:35:00,380.946,133,2022,5
7268,2022-05-13 17:39:00,219.0,133,2022,5
7269,2022-05-13 17:43:00,232.373,133,2022,5
7270,2022-05-13 17:46:00,188.238,133,2022,5
7271,2022-05-13 17:50:00,237.02,133,2022,5
7272,2022-05-13 17:54:00,240.2,133,2022,5
7273,2022-05-13 17:57:00,191.352,133,2022,5
7274,2022-05-13 18:00:00,212.783,133,2022,5
7275,2022-05-13 18:06:00,327.079,133,2022,5
7276,2022-05-13 18:08:00,111.36,133,2022,5
7277,2022-05-13 18:09:00,78.917,133,2022,5
7278,2022-05-13 18:09:00,2.116,133,2022,5
7279,2022-05-13 18:12:00,174.105,133,2022,5
7280,2022-05-13 18:16:00,244.36,133,2022,5
7281,2022-05-13 18:21:00,266.432,133,2022,5
7290,2022-05-13 18:24:00,0.114,133,2022,5
7289,2022-05-13 18:24:00,2.025,133,2022,5
7288,2022-05-13 18:24:00,0.213,133,2022,5
7287,2022-05-13 18:24:00,0.0,133,2022,5
7283,2022-05-13 18:24:00,173.722,133,2022,5
7285,2022-05-13 18:24:00,0.0,133,2022,5
7284,2022-05-13 18:24:00,0.671,133,2022,5
7282,2022-05-13 18:24:00,0.0,133,2022,5
7286,2022-05-13 18:24:00,0.73,133,2022,5
7291,2022-05-13 18:28:00,243.308,133,2022,5
7292,2022-05-13 18:32:00,242.013,133,2022,5
7293,2022-05-13 18:37:00,298.899,133,2022,5
7294,2022-05-13 18:38:00,82.04,133,2022,5
7295,2022-05-13 18:43:00,313.52,133,2022,5
7296,2022-05-13 18:47:00,194.16,133,2022,5
7297,2022-05-13 18:51:00,231.533,133,2022,5
7298,2022-05-13 18:54:00,219.681,133,2022,5
7299,2022-05-13 19:00:00,365.853,133,2022,5
7300,2022-05-13 19:05:00,243.0,133,2022,5
7301,2022-05-13 19:10:00,300.773,133,2022,5
7302,2022-05-13 19:15:00,336.07,133,2022,5
7303,2022-05-13 19:21:00,352.208,133,2022,5
7304,2022-05-13 19:23:00,132.362,133,2022,5
7305,2022-05-13 19:27:00,223.985,133,2022,5
7306,2022-05-13 19:36:00,554.397,133,2022,5
7307,2022-05-13 19:43:00,380.5,133,2022,5
7308,2022-05-13 19:49:00,411.428,133,2022,5
7309,2022-05-13 19:56:00,419.996,133,2022,5
7310,2022-05-13 20:00:00,230.711,133,2022,5
7311,2022-05-13 20:12:00,230.997,133,2022,5
7312,2022-05-13 20:19:00,427.506,133,2022,5
7313,2022-05-13 20:23:00,235.186,133,2022,5
7314,2022-05-13 20:26:00,175.386,133,2022,5
7315,2022-05-13 20:30:00,240.013,133,2022,5
7316,2022-05-13 20:33:00,196.844,133,2022,5
7317,2022-05-13 20:37:00,185.333,133,2022,5
7318,2022-05-13 20:41:00,238.24,133,2022,5
7319,2022-05-13 20:42:00,64.053,133,2022,5
7320,2022-05-13 20:46:00,259.093,133,2022,5
7321,2022-05-13 20:48:00,133.559,133,2022,5
7323,2022-05-13 20:49:00,6.937,133,2022,5
7322,2022-05-13 20:49:00,55.417,133,2022,5
7324,2022-05-13 20:53:00,229.72,133,2022,5
7325,2022-05-13 20:56:00,146.39,133,2022,5
7326,2022-05-13 20:59:00,188.573,133,2022,5
7327,2022-05-13 21:03:00,278.373,133,2022,5
7328,2022-05-13 21:08:00,273.853,133,2022,5
7329,2022-05-13 21:12:00,219.0,133,2022,5
7330,2022-05-13 21:15:00,185.422,133,2022,5
7331,2022-05-13 21:20:00,302.0,133,2022,5
7332,2022-05-13 21:23:00,223.436,133,2022,5
7333,2022-05-13 21:27:00,224.384,133,2022,5
7334,2022-05-13 21:33:00,319.869,133,2022,5
7335,2022-05-13 21:36:00,234.08,133,2022,5
7336,2022-05-13 21:41:00,259.253,133,2022,5
7337,2022-05-13 21:44:00,204.755,133,2022,5
7338,2022-05-13 21:51:00,380.946,133,2022,5
7339,2022-05-13 21:54:00,219.0,133,2022,5
7340,2022-05-13 21:58:00,232.373,133,2022,5
7341,2022-05-13 22:01:00,188.238,133,2022,5
7342,2022-05-13 22:05:00,237.02,133,2022,5
7343,2022-05-13 22:09:00,240.2,133,2022,5
7344,2022-05-13 22:12:00,191.352,133,2022,5
7345,2022-05-13 22:16:00,212.783,133,2022,5
7346,2022-05-13 22:21:00,327.079,133,2022,5
7347,2022-05-13 22:23:00,111.36,133,2022,5
7348,2022-05-13 22:26:00,174.105,133,2022,5
7349,2022-05-13 22:30:00,244.36,133,2022,5
7350,2022-05-13 22:46:00,116.866,133,2022,5
7351,2022-05-14 02:24:00,380.946,134,2022,5
7352,2022-05-14 02:27:00,219.0,134,2022,5
7353,2022-05-14 02:31:00,232.373,134,2022,5
7354,2022-05-14 02:34:00,188.238,134,2022,5
7355,2022-05-14 02:38:00,237.02,134,2022,5
7356,2022-05-14 02:42:00,240.2,134,2022,5
7357,2022-05-14 02:45:00,191.352,134,2022,5
7358,2022-05-14 02:49:00,212.783,134,2022,5
7359,2022-05-14 02:54:00,327.079,134,2022,5
7360,2022-05-14 02:56:00,111.36,134,2022,5
7361,2022-05-14 02:59:00,174.105,134,2022,5
7362,2022-05-14 03:27:00,244.36,134,2022,5
7363,2022-05-14 03:31:00,266.432,134,2022,5
7364,2022-05-14 03:35:00,235.676,134,2022,5
7365,2022-05-14 03:37:00,130.106,134,2022,5
7366,2022-05-14 03:43:00,370.666,134,2022,5
7367,2022-05-14 03:47:00,237.386,134,2022,5
7368,2022-05-14 03:51:00,242.013,134,2022,5
7369,2022-05-14 03:56:00,298.899,134,2022,5
7370,2022-05-14 03:59:00,190.214,134,2022,5
7371,2022-05-14 04:05:00,313.52,134,2022,5
7372,2022-05-14 04:08:00,194.16,134,2022,5
7373,2022-05-14 04:12:00,231.533,134,2022,5
7374,2022-05-14 04:15:00,219.681,134,2022,5
7375,2022-05-14 04:22:00,365.853,134,2022,5
7376,2022-05-14 04:26:00,243.0,134,2022,5
7377,2022-05-14 14:41:00,154.392,134,2022,5
7378,2022-05-14 14:46:00,302.0,134,2022,5
7379,2022-05-14 14:47:00,92.665,134,2022,5
7380,2022-05-14 14:51:00,234.08,134,2022,5
7383,2022-05-14 14:53:00,1.45,134,2022,5
7382,2022-05-14 14:53:00,113.42,134,2022,5
7381,2022-05-14 14:53:00,1.386,134,2022,5
7384,2022-05-14 14:57:00,219.0,134,2022,5
7385,2022-05-14 15:01:00,232.373,134,2022,5
7386,2022-05-14 15:04:00,188.238,134,2022,5
7396,2022-05-14 15:06:00,1.334,134,2022,5
7395,2022-05-14 15:06:00,2.512,134,2022,5
7394,2022-05-14 15:06:00,124.736,134,2022,5
7393,2022-05-14 15:06:00,1.4,134,2022,5
7392,2022-05-14 15:06:00,1.977,134,2022,5
7391,2022-05-14 15:06:00,2.306,134,2022,5
7390,2022-05-14 15:06:00,2.347,134,2022,5
7389,2022-05-14 15:06:00,1.902,134,2022,5
7388,2022-05-14 15:06:00,1.364,134,2022,5
7387,2022-05-14 15:06:00,1.349,134,2022,5
7397,2022-05-14 15:08:00,130.106,134,2022,5
7405,2022-05-14 15:09:00,1.429,134,2022,5
7404,2022-05-14 15:09:00,2.917,134,2022,5
7403,2022-05-14 15:09:00,5.945,134,2022,5
7402,2022-05-14 15:09:00,2.905,134,2022,5
7400,2022-05-14 15:09:00,1.321,134,2022,5
7399,2022-05-14 15:09:00,2.151,134,2022,5
7398,2022-05-14 15:09:00,2.043,134,2022,5
7401,2022-05-14 15:09:00,3.121,134,2022,5
7406,2022-05-14 15:11:00,100.019,134,2022,5
7407,2022-05-14 15:16:00,352.208,134,2022,5
7408,2022-05-14 15:17:00,44.979,134,2022,5
7409,2022-05-14 15:21:00,230.997,134,2022,5
7410,2022-05-14 15:24:00,185.333,134,2022,5
7411,2022-05-14 15:31:00,427.506,134,2022,5
7412,2022-05-14 15:35:00,235.186,134,2022,5
7413,2022-05-14 15:38:00,175.386,134,2022,5
7414,2022-05-14 15:41:00,140.224,134,2022,5
7415,2022-05-14 15:41:00,2.226,134,2022,5
7416,2022-05-14 15:44:00,208.24,134,2022,5
7424,2022-05-14 15:48:00,2.055,134,2022,5
7423,2022-05-14 15:48:00,2.662,134,2022,5
7426,2022-05-14 15:48:00,2.401,134,2022,5
7425,2022-05-14 15:48:00,15.764,134,2022,5
7422,2022-05-14 15:48:00,2.148,134,2022,5
7420,2022-05-14 15:48:00,1.899,134,2022,5
7421,2022-05-14 15:48:00,1.525,134,2022,5
7419,2022-05-14 15:48:00,226.986,134,2022,5
7418,2022-05-14 15:48:00,1.616,134,2022,5
7417,2022-05-14 15:48:00,1.301,134,2022,5
7427,2022-05-14 15:49:00,1.975,134,2022,5
7428,2022-05-14 15:49:00,6.078,134,2022,5
7429,2022-05-14 15:53:00,134.388,134,2022,5
7430,2022-05-14 15:54:00,91.923,134,2022,5
7431,2022-05-14 15:57:00,188.571,134,2022,5
7432,2022-05-14 16:00:00,153.6,134,2022,5
7433,2022-05-14 16:02:00,123.986,134,2022,5
7434,2022-05-14 16:04:00,118.2,134,2022,5
7435,2022-05-14 16:07:00,182.857,134,2022,5
7436,2022-05-14 16:10:00,172.903,134,2022,5
7437,2022-05-14 16:12:00,135.229,134,2022,5
7438,2022-05-14 16:14:00,129.402,134,2022,5
7439,2022-05-14 16:16:00,78.749,134,2022,5
7440,2022-05-14 16:19:00,208.292,134,2022,5
7441,2022-05-14 16:21:00,126.393,134,2022,5
7442,2022-05-14 16:24:00,158.4,134,2022,5
7443,2022-05-14 16:39:00,68.923,134,2022,5
7444,2022-05-14 19:13:00,248.778,134,2022,5
7445,2022-05-14 19:45:00,53.935,134,2022,5
7446,2022-05-14 19:48:00,223.436,134,2022,5
7447,2022-05-14 19:52:00,224.384,134,2022,5
7448,2022-05-14 19:57:00,319.869,134,2022,5
7449,2022-05-14 20:02:00,234.08,134,2022,5
7450,2022-05-14 20:06:00,259.253,134,2022,5
7451,2022-05-14 20:10:00,204.755,134,2022,5
7452,2022-05-14 20:16:00,380.946,134,2022,5
7453,2022-05-14 20:20:00,219.0,134,2022,5
7454,2022-05-14 20:23:00,232.373,134,2022,5
7455,2022-05-14 20:27:00,188.238,134,2022,5
7456,2022-05-14 20:30:00,237.02,134,2022,5
7457,2022-05-14 20:35:00,240.2,134,2022,5
7458,2022-05-14 20:38:00,191.352,134,2022,5
7459,2022-05-14 20:41:00,212.783,134,2022,5
7460,2022-05-14 20:54:00,327.079,134,2022,5
7461,2022-05-14 20:56:00,111.36,134,2022,5
7462,2022-05-14 20:59:00,174.105,134,2022,5
7463,2022-05-14 21:03:00,244.36,134,2022,5
7464,2022-05-14 21:08:00,266.432,134,2022,5
7465,2022-05-14 21:12:00,235.676,134,2022,5
7466,2022-05-14 21:14:00,130.106,134,2022,5
7467,2022-05-14 21:20:00,370.666,134,2022,5
7468,2022-05-14 21:24:00,237.386,134,2022,5
7469,2022-05-14 21:28:00,242.013,134,2022,5
7470,2022-05-14 21:33:00,298.899,134,2022,5
7471,2022-05-14 21:36:00,190.214,134,2022,5
7472,2022-05-14 21:41:00,313.52,134,2022,5
7473,2022-05-14 21:45:00,194.16,134,2022,5
7474,2022-05-14 21:49:00,231.533,134,2022,5
7475,2022-05-14 21:52:00,219.681,134,2022,5
7476,2022-05-14 21:58:00,365.853,134,2022,5
7477,2022-05-14 22:02:00,243.0,134,2022,5
7478,2022-05-14 22:07:00,300.773,134,2022,5
7479,2022-05-14 22:13:00,336.07,134,2022,5
7480,2022-05-14 22:19:00,352.208,134,2022,5
7481,2022-05-14 22:21:00,132.362,134,2022,5
7482,2022-05-14 22:25:00,223.985,134,2022,5
7483,2022-05-14 22:34:00,554.397,134,2022,5
7484,2022-05-14 22:41:00,380.5,134,2022,5
7485,2022-05-14 22:47:00,411.428,134,2022,5
7486,2022-05-16 01:52:00,14.311,136,2022,5
7488,2022-05-16 01:56:00,248.053,136,2022,5
7487,2022-05-16 01:56:00,228.461,136,2022,5
7489,2022-05-16 02:00:00,20.284,136,2022,5
7490,2022-05-16 02:04:00,234.074,136,2022,5
7491,2022-05-16 02:06:00,122.682,136,2022,5
7492,2022-05-16 02:09:00,168.125,136,2022,5
7493,2022-05-16 02:12:00,190.263,136,2022,5
7494,2022-05-16 02:17:00,260.961,136,2022,5
7496,2022-05-16 02:19:00,2.896,136,2022,5
7497,2022-05-16 02:19:00,1.322,136,2022,5
7495,2022-05-16 02:19:00,113.397,136,2022,5
7498,2022-05-16 02:22:00,226.335,136,2022,5
7499,2022-05-16 02:24:00,109.773,136,2022,5
7500,2022-05-16 02:25:00,24.713,136,2022,5
7501,2022-05-16 02:28:00,201.159,136,2022,5
7502,2022-05-16 02:31:00,135.693,136,2022,5
7503,2022-05-16 02:34:00,218.763,136,2022,5
7504,2022-05-16 02:46:00,50.474,136,2022,5
7505,2022-05-16 04:00:00,210.79,136,2022,5
7506,2022-05-16 04:04:00,233.392,136,2022,5
7507,2022-05-16 04:06:00,149.538,136,2022,5
7508,2022-05-16 04:10:00,218.106,136,2022,5
7509,2022-05-16 04:14:00,229.986,136,2022,5
7510,2022-05-16 04:17:00,226.335,136,2022,5
7511,2022-05-16 04:20:00,181.522,136,2022,5
7512,2022-05-16 04:24:00,208.658,136,2022,5
7513,2022-05-16 04:28:00,223.4,136,2022,5
7514,2022-05-16 04:31:00,192.106,136,2022,5
7515,2022-05-16 04:34:00,201.159,136,2022,5
7516,2022-05-16 04:38:00,219.801,136,2022,5
7517,2022-05-16 04:48:00,229.411,136,2022,5
7518,2022-05-16 04:59:00,83.5,136,2022,5
7519,2022-05-16 05:35:00,136.127,136,2022,5
7520,2022-05-16 05:39:00,239.027,136,2022,5
7521,2022-05-16 05:42:00,189.115,136,2022,5
7522,2022-05-16 05:45:00,171.539,136,2022,5
7523,2022-05-16 05:49:00,206.92,136,2022,5
7524,2022-05-16 05:50:00,100.85,136,2022,5
7525,2022-05-16 05:53:00,160.093,136,2022,5
7526,2022-05-16 05:54:00,64.061,136,2022,5
7527,2022-05-16 05:55:00,78.271,136,2022,5
7528,2022-05-16 05:58:00,158.729,136,2022,5
7529,2022-05-16 06:09:00,183.809,136,2022,5
7530,2022-05-16 06:09:00,19.441,136,2022,5
7531,2022-05-16 06:12:00,160.097,136,2022,5
7532,2022-05-16 06:16:00,221.418,136,2022,5
7533,2022-05-16 06:19:00,194.16,136,2022,5
7534,2022-05-16 06:20:00,39.288,136,2022,5
7535,2022-05-16 06:27:00,259.166,136,2022,5
7536,2022-05-16 06:32:00,291.796,136,2022,5
7537,2022-05-16 06:36:00,225.853,136,2022,5
7538,2022-05-16 06:41:00,284.0,136,2022,5
7539,2022-05-16 06:42:00,54.126,136,2022,5
7540,2022-05-16 06:44:00,106.85,136,2022,5
7541,2022-05-16 06:46:00,120.868,136,2022,5
7542,2022-05-16 06:50:00,237.02,136,2022,5
7543,2022-05-16 06:53:00,224.694,136,2022,5
7544,2022-05-16 06:57:00,193.749,136,2022,5
7545,2022-05-16 07:01:00,286.743,136,2022,5
7546,2022-05-16 07:06:00,275.28,136,2022,5
7547,2022-05-16 07:09:00,200.185,136,2022,5
7548,2022-05-16 07:12:00,118.833,136,2022,5
7549,2022-05-16 07:17:00,287.634,136,2022,5
7550,2022-05-16 07:20:00,190.96,136,2022,5
7551,2022-05-16 07:30:00,236.194,136,2022,5
7552,2022-05-16 07:33:00,208.211,136,2022,5
7553,2022-05-16 07:37:00,225.017,136,2022,5
7554,2022-05-16 07:41:00,235.411,136,2022,5
7555,2022-05-16 07:46:00,296.52,136,2022,5
7556,2022-05-16 07:50:00,235.186,136,2022,5
7557,2022-05-16 08:00:00,47.381,136,2022,5
7558,2022-05-16 08:07:00,85.82,136,2022,5
7559,2022-05-16 08:14:00,458.369,136,2022,5
7560,2022-05-16 08:18:00,244.003,136,2022,5
7561,2022-05-16 08:23:00,244.708,136,2022,5
7562,2022-05-16 08:27:00,256.299,136,2022,5
7563,2022-05-16 08:31:00,264.04,136,2022,5
7564,2022-05-16 08:36:00,262.214,136,2022,5
7565,2022-05-16 08:40:00,248.635,136,2022,5
7566,2022-05-16 08:44:00,249.555,136,2022,5
7567,2022-05-16 08:47:00,193.725,136,2022,5
7568,2022-05-16 08:52:00,311.025,136,2022,5
7569,2022-05-16 08:56:00,229.868,136,2022,5
7570,2022-05-16 09:02:00,340.617,136,2022,5
7571,2022-05-16 09:06:00,236.909,136,2022,5
7572,2022-05-16 09:09:00,214.866,136,2022,5
7573,2022-05-16 09:14:00,249.852,136,2022,5
7574,2022-05-16 09:17:00,203.032,136,2022,5
7575,2022-05-16 09:21:00,258.609,136,2022,5
7576,2022-05-16 09:25:00,247.463,136,2022,5
7577,2022-05-16 09:30:00,291.688,136,2022,5
7578,2022-05-16 09:36:00,355.028,136,2022,5
7579,2022-05-16 09:40:00,254.853,136,2022,5
7580,2022-05-16 09:45:00,261.932,136,2022,5
7581,2022-05-16 09:49:00,250.149,136,2022,5
7582,2022-05-16 09:54:00,319.709,136,2022,5
7583,2022-05-16 14:36:00,85.82,136,2022,5
7584,2022-05-16 14:40:00,270.321,136,2022,5
7585,2022-05-16 14:44:00,244.003,136,2022,5
7586,2022-05-16 14:48:00,244.708,136,2022,5
7587,2022-05-16 14:53:00,256.299,136,2022,5
7588,2022-05-16 14:57:00,264.04,136,2022,5
7589,2022-05-16 15:01:00,262.214,136,2022,5
7590,2022-05-16 15:06:00,248.635,136,2022,5
7591,2022-05-16 15:10:00,249.555,136,2022,5
7592,2022-05-16 15:11:00,81.904,136,2022,5
7593,2022-05-16 15:12:00,4.121,136,2022,5
7594,2022-05-16 15:17:00,311.025,136,2022,5
7595,2022-05-16 15:21:00,229.868,136,2022,5
7596,2022-05-16 15:26:00,340.617,136,2022,5
7597,2022-05-16 15:30:00,236.909,136,2022,5
7598,2022-05-16 15:34:00,214.866,136,2022,5
7599,2022-05-16 15:39:00,249.852,136,2022,5
7600,2022-05-16 15:40:00,59.363,136,2022,5
7601,2022-05-16 15:44:00,232.591,136,2022,5
7602,2022-05-16 15:47:00,195.95,136,2022,5
7603,2022-05-16 15:51:00,203.367,136,2022,5
7604,2022-05-16 15:55:00,239.026,136,2022,5
7605,2022-05-16 16:06:00,88.427,136,2022,5
7606,2022-05-16 16:33:00,8.061,136,2022,5
7607,2022-05-16 16:38:00,255.41,136,2022,5
7608,2022-05-16 16:42:00,238.973,136,2022,5
7609,2022-05-16 16:51:00,443.754,136,2022,5
7610,2022-05-16 16:58:00,415.906,136,2022,5
7611,2022-05-16 17:02:00,229.72,136,2022,5
7612,2022-05-16 17:04:00,146.39,136,2022,5
7613,2022-05-16 17:07:00,188.573,136,2022,5
7614,2022-05-16 17:12:00,278.373,136,2022,5
7615,2022-05-16 17:16:00,273.853,136,2022,5
7616,2022-05-16 17:20:00,219.0,136,2022,5
7617,2022-05-16 17:23:00,185.422,136,2022,5
7618,2022-05-16 17:28:00,302.0,136,2022,5
7619,2022-05-16 17:32:00,223.436,136,2022,5
7620,2022-05-16 17:36:00,224.384,136,2022,5
7621,2022-05-16 17:42:00,319.869,136,2022,5
7622,2022-05-16 17:46:00,234.08,136,2022,5
7623,2022-05-16 17:50:00,259.253,136,2022,5
7624,2022-05-16 17:54:00,204.755,136,2022,5
7625,2022-05-16 18:00:00,380.946,136,2022,5
7626,2022-05-16 18:04:00,219.0,136,2022,5
7627,2022-05-16 18:08:00,232.373,136,2022,5
7628,2022-05-16 18:11:00,188.238,136,2022,5
7629,2022-05-16 18:15:00,237.02,136,2022,5
7630,2022-05-16 18:19:00,240.2,136,2022,5
7631,2022-05-16 18:22:00,191.352,136,2022,5
7632,2022-05-16 18:25:00,212.783,136,2022,5
7633,2022-05-16 18:31:00,327.079,136,2022,5
7634,2022-05-16 18:33:00,111.36,136,2022,5
7635,2022-05-16 18:36:00,174.105,136,2022,5
7636,2022-05-16 18:40:00,244.36,136,2022,5
7637,2022-05-16 18:44:00,266.432,136,2022,5
7638,2022-05-16 18:49:00,235.676,136,2022,5
7639,2022-05-16 18:51:00,130.106,136,2022,5
7640,2022-05-16 18:57:00,370.666,136,2022,5
7641,2022-05-16 19:01:00,237.386,136,2022,5
7642,2022-05-16 19:05:00,242.013,136,2022,5
7643,2022-05-16 19:27:00,218.997,136,2022,5
7644,2022-05-16 21:27:00,81.004,136,2022,5
7645,2022-05-16 21:30:00,190.214,136,2022,5
7646,2022-05-16 21:45:00,262.729,136,2022,5
7647,2022-05-16 22:04:00,51.124,136,2022,5
7648,2022-05-16 22:08:00,194.16,136,2022,5
7649,2022-05-16 22:11:00,231.533,136,2022,5
7650,2022-05-16 22:15:00,219.681,136,2022,5
7651,2022-05-16 22:21:00,365.853,136,2022,5
7652,2022-05-16 22:25:00,243.0,136,2022,5
7653,2022-05-16 22:30:00,300.773,136,2022,5
7654,2022-05-16 22:36:00,336.07,136,2022,5
7655,2022-05-16 22:42:00,352.208,136,2022,5
7656,2022-05-16 22:48:00,132.362,136,2022,5
7657,2022-05-16 22:51:00,223.985,136,2022,5
7658,2022-05-16 23:01:00,554.397,136,2022,5
7659,2022-05-16 23:16:00,261.063,136,2022,5
7660,2022-05-16 23:39:00,129.153,136,2022,5
7661,2022-05-16 23:44:00,242.697,136,2022,5
7662,2022-05-16 23:48:00,239.266,136,2022,5
7663,2022-05-16 23:52:00,264.213,136,2022,5
7664,2022-05-16 23:56:00,269.721,136,2022,5
7665,2022-05-17 00:01:00,288.123,137,2022,5
7666,2022-05-17 00:06:00,257.872,137,2022,5
7667,2022-05-17 00:11:00,301.064,137,2022,5
7668,2022-05-17 00:15:00,292.799,137,2022,5
7669,2022-05-17 00:19:00,219.173,137,2022,5
7670,2022-05-17 00:24:00,292.865,137,2022,5
7671,2022-05-17 00:27:00,211.496,137,2022,5
