,endTime,date_time,time_difference,days,month
7116,8/13/2022 0:14,2022-08-13 00:14:00,0 days 00:02:00,13.0,8.0
7117,8/13/2022 0:18,2022-08-13 00:18:00,0 days 00:04:00,13.0,8.0
7118,8/13/2022 0:21,2022-08-13 00:21:00,0 days 00:03:00,13.0,8.0
7119,8/13/2022 0:23,2022-08-13 00:23:00,0 days 00:02:00,13.0,8.0
7120,8/13/2022 0:25,2022-08-13 00:25:00,0 days 00:02:00,13.0,8.0
7121,8/13/2022 0:26,2022-08-13 00:26:00,0 days 00:01:00,13.0,8.0
7122,8/13/2022 0:26,2022-08-13 00:26:00,0 days 00:00:00,13.0,8.0
7123,8/13/2022 0:27,2022-08-13 00:27:00,0 days 00:01:00,13.0,8.0
7124,8/13/2022 0:30,2022-08-13 00:30:00,0 days 00:03:00,13.0,8.0
7125,8/13/2022 0:32,2022-08-13 00:32:00,0 days 00:02:00,13.0,8.0
7126,8/13/2022 0:33,2022-08-13 00:33:00,0 days 00:01:00,13.0,8.0
7127,8/13/2022 0:38,2022-08-13 00:38:00,0 days 00:05:00,13.0,8.0
7128,8/13/2022 0:42,2022-08-13 00:42:00,0 days 00:04:00,13.0,8.0
7129,8/13/2022 0:46,2022-08-13 00:46:00,0 days 00:04:00,13.0,8.0
7130,8/13/2022 0:50,2022-08-13 00:50:00,0 days 00:04:00,13.0,8.0
7131,8/13/2022 0:54,2022-08-13 00:54:00,0 days 00:04:00,13.0,8.0
7132,8/13/2022 2:23,2022-08-13 02:23:00,0 days 01:29:00,13.0,8.0
7133,8/13/2022 2:23,2022-08-13 02:23:00,0 days 00:00:00,13.0,8.0
7134,8/13/2022 22:08,2022-08-13 22:08:00,0 days 19:45:00,13.0,8.0
7135,8/13/2022 22:11,2022-08-13 22:11:00,0 days 00:03:00,13.0,8.0
7136,8/13/2022 22:16,2022-08-13 22:16:00,0 days 00:05:00,13.0,8.0
7137,8/13/2022 22:18,2022-08-13 22:18:00,0 days 00:02:00,13.0,8.0
7138,8/13/2022 22:21,2022-08-13 22:21:00,0 days 00:03:00,13.0,8.0
7139,8/13/2022 22:23,2022-08-13 22:23:00,0 days 00:02:00,13.0,8.0
7140,8/13/2022 22:27,2022-08-13 22:27:00,0 days 00:04:00,13.0,8.0
7141,8/13/2022 22:27,2022-08-13 22:27:00,0 days 00:00:00,13.0,8.0
7142,8/13/2022 22:31,2022-08-13 22:31:00,0 days 00:04:00,13.0,8.0
7143,8/13/2022 22:31,2022-08-13 22:31:00,0 days 00:00:00,13.0,8.0
7144,8/13/2022 22:35,2022-08-13 22:35:00,0 days 00:04:00,13.0,8.0
7145,8/14/2022 15:30,2022-08-14 15:30:00,0 days 16:55:00,14.0,8.0
7146,8/14/2022 15:34,2022-08-14 15:34:00,0 days 00:04:00,14.0,8.0
7147,8/14/2022 18:17,2022-08-14 18:17:00,0 days 02:43:00,14.0,8.0
7148,8/14/2022 18:22,2022-08-14 18:22:00,0 days 00:05:00,14.0,8.0
7149,8/14/2022 18:24,2022-08-14 18:24:00,0 days 00:02:00,14.0,8.0
7150,8/14/2022 18:27,2022-08-14 18:27:00,0 days 00:03:00,14.0,8.0
7151,8/14/2022 18:31,2022-08-14 18:31:00,0 days 00:04:00,14.0,8.0
7152,8/14/2022 18:33,2022-08-14 18:33:00,0 days 00:02:00,14.0,8.0
7153,8/14/2022 18:35,2022-08-14 18:35:00,0 days 00:02:00,14.0,8.0
7154,8/14/2022 18:38,2022-08-14 18:38:00,0 days 00:03:00,14.0,8.0
7155,8/14/2022 18:38,2022-08-14 18:38:00,0 days 00:00:00,14.0,8.0
7156,8/14/2022 18:39,2022-08-14 18:39:00,0 days 00:01:00,14.0,8.0
7157,8/14/2022 18:39,2022-08-14 18:39:00,0 days 00:00:00,14.0,8.0
7158,8/14/2022 18:44,2022-08-14 18:44:00,0 days 00:05:00,14.0,8.0
7159,8/14/2022 18:44,2022-08-14 18:44:00,0 days 00:00:00,14.0,8.0
7160,8/14/2022 18:48,2022-08-14 18:48:00,0 days 00:04:00,14.0,8.0
7161,8/14/2022 18:50,2022-08-14 18:50:00,0 days 00:02:00,14.0,8.0
7162,8/14/2022 18:50,2022-08-14 18:50:00,0 days 00:00:00,14.0,8.0
7163,8/14/2022 18:53,2022-08-14 18:53:00,0 days 00:03:00,14.0,8.0
7164,8/14/2022 18:53,2022-08-14 18:53:00,0 days 00:00:00,14.0,8.0
7165,8/14/2022 18:56,2022-08-14 18:56:00,0 days 00:03:00,14.0,8.0
7166,8/14/2022 18:59,2022-08-14 18:59:00,0 days 00:03:00,14.0,8.0
7167,8/14/2022 19:01,2022-08-14 19:01:00,0 days 00:02:00,14.0,8.0
7168,8/14/2022 19:01,2022-08-14 19:01:00,0 days 00:00:00,14.0,8.0
7169,8/14/2022 19:01,2022-08-14 19:01:00,0 days 00:00:00,14.0,8.0
7170,8/14/2022 19:01,2022-08-14 19:01:00,0 days 00:00:00,14.0,8.0
7171,8/14/2022 19:05,2022-08-14 19:05:00,0 days 00:04:00,14.0,8.0
7172,8/14/2022 19:05,2022-08-14 19:05:00,0 days 00:00:00,14.0,8.0
7173,8/14/2022 19:05,2022-08-14 19:05:00,0 days 00:00:00,14.0,8.0
7174,8/14/2022 19:06,2022-08-14 19:06:00,0 days 00:01:00,14.0,8.0
7175,8/14/2022 19:06,2022-08-14 19:06:00,0 days 00:00:00,14.0,8.0
7176,8/14/2022 19:06,2022-08-14 19:06:00,0 days 00:00:00,14.0,8.0
7177,8/14/2022 19:06,2022-08-14 19:06:00,0 days 00:00:00,14.0,8.0
7178,8/14/2022 19:10,2022-08-14 19:10:00,0 days 00:04:00,14.0,8.0
7179,8/14/2022 19:12,2022-08-14 19:12:00,0 days 00:02:00,14.0,8.0
7180,8/14/2022 19:12,2022-08-14 19:12:00,0 days 00:00:00,14.0,8.0
7181,8/14/2022 19:16,2022-08-14 19:16:00,0 days 00:04:00,14.0,8.0
7182,8/14/2022 19:17,2022-08-14 19:17:00,0 days 00:01:00,14.0,8.0
7183,8/14/2022 19:17,2022-08-14 19:17:00,0 days 00:00:00,14.0,8.0
7184,8/14/2022 19:17,2022-08-14 19:17:00,0 days 00:00:00,14.0,8.0
7185,8/14/2022 19:24,2022-08-14 19:24:00,0 days 00:07:00,14.0,8.0
7186,8/14/2022 19:24,2022-08-14 19:24:00,0 days 00:00:00,14.0,8.0
7187,8/14/2022 19:24,2022-08-14 19:24:00,0 days 00:00:00,14.0,8.0
7188,8/14/2022 19:24,2022-08-14 19:24:00,0 days 00:00:00,14.0,8.0
7189,8/14/2022 19:26,2022-08-14 19:26:00,0 days 00:02:00,14.0,8.0
7190,8/14/2022 19:27,2022-08-14 19:27:00,0 days 00:01:00,14.0,8.0
7191,8/14/2022 19:27,2022-08-14 19:27:00,0 days 00:00:00,14.0,8.0
7192,8/14/2022 19:31,2022-08-14 19:31:00,0 days 00:04:00,14.0,8.0
7193,8/14/2022 19:31,2022-08-14 19:31:00,0 days 00:00:00,14.0,8.0
7194,8/14/2022 19:32,2022-08-14 19:32:00,0 days 00:01:00,14.0,8.0
7195,8/14/2022 19:32,2022-08-14 19:32:00,0 days 00:00:00,14.0,8.0
7196,8/14/2022 19:32,2022-08-14 19:32:00,0 days 00:00:00,14.0,8.0
7197,8/14/2022 19:35,2022-08-14 19:35:00,0 days 00:03:00,14.0,8.0
7198,8/14/2022 19:35,2022-08-14 19:35:00,0 days 00:00:00,14.0,8.0
7199,8/14/2022 19:35,2022-08-14 19:35:00,0 days 00:00:00,14.0,8.0
7200,8/14/2022 19:35,2022-08-14 19:35:00,0 days 00:00:00,14.0,8.0
7201,8/14/2022 19:36,2022-08-14 19:36:00,0 days 00:01:00,14.0,8.0
7202,8/14/2022 19:36,2022-08-14 19:36:00,0 days 00:00:00,14.0,8.0
7203,8/14/2022 19:36,2022-08-14 19:36:00,0 days 00:00:00,14.0,8.0
7204,8/14/2022 19:36,2022-08-14 19:36:00,0 days 00:00:00,14.0,8.0
7205,8/14/2022 19:36,2022-08-14 19:36:00,0 days 00:00:00,14.0,8.0
7206,8/14/2022 19:36,2022-08-14 19:36:00,0 days 00:00:00,14.0,8.0
7207,8/14/2022 19:37,2022-08-14 19:37:00,0 days 00:01:00,14.0,8.0
7208,8/14/2022 19:37,2022-08-14 19:37:00,0 days 00:00:00,14.0,8.0
7209,8/14/2022 19:37,2022-08-14 19:37:00,0 days 00:00:00,14.0,8.0
7210,8/14/2022 19:38,2022-08-14 19:38:00,0 days 00:01:00,14.0,8.0
7211,8/14/2022 19:39,2022-08-14 19:39:00,0 days 00:01:00,14.0,8.0
7212,8/14/2022 19:52,2022-08-14 19:52:00,0 days 00:13:00,14.0,8.0
7213,8/14/2022 21:20,2022-08-14 21:20:00,0 days 01:28:00,14.0,8.0
7214,8/14/2022 21:22,2022-08-14 21:22:00,0 days 00:02:00,14.0,8.0
7215,8/14/2022 21:24,2022-08-14 21:24:00,0 days 00:02:00,14.0,8.0
7216,8/14/2022 21:27,2022-08-14 21:27:00,0 days 00:03:00,14.0,8.0
7217,8/14/2022 21:27,2022-08-14 21:27:00,0 days 00:00:00,14.0,8.0
7218,8/14/2022 21:31,2022-08-14 21:31:00,0 days 00:04:00,14.0,8.0
7219,8/14/2022 21:31,2022-08-14 21:31:00,0 days 00:00:00,14.0,8.0
7220,8/14/2022 21:34,2022-08-14 21:34:00,0 days 00:03:00,14.0,8.0
7221,8/14/2022 21:37,2022-08-14 21:37:00,0 days 00:03:00,14.0,8.0
7222,8/14/2022 21:41,2022-08-14 21:41:00,0 days 00:04:00,14.0,8.0
7223,8/14/2022 21:45,2022-08-14 21:45:00,0 days 00:04:00,14.0,8.0
7224,8/14/2022 21:47,2022-08-14 21:47:00,0 days 00:02:00,14.0,8.0
7225,8/14/2022 21:51,2022-08-14 21:51:00,0 days 00:04:00,14.0,8.0
7226,8/14/2022 21:54,2022-08-14 21:54:00,0 days 00:03:00,14.0,8.0
7227,8/14/2022 21:56,2022-08-14 21:56:00,0 days 00:02:00,14.0,8.0
7228,8/14/2022 22:01,2022-08-14 22:01:00,0 days 00:05:00,14.0,8.0
7229,8/14/2022 22:05,2022-08-14 22:05:00,0 days 00:04:00,14.0,8.0
7230,8/14/2022 22:05,2022-08-14 22:05:00,0 days 00:00:00,14.0,8.0
7231,8/15/2022 17:21,2022-08-15 17:21:00,0 days 19:16:00,15.0,8.0
7232,8/15/2022 22:19,2022-08-15 22:19:00,0 days 04:58:00,15.0,8.0
7233,8/15/2022 22:19,2022-08-15 22:19:00,0 days 00:00:00,15.0,8.0
7234,8/15/2022 22:19,2022-08-15 22:19:00,0 days 00:00:00,15.0,8.0
7235,8/15/2022 22:22,2022-08-15 22:22:00,0 days 00:03:00,15.0,8.0
7236,8/15/2022 22:22,2022-08-15 22:22:00,0 days 00:00:00,15.0,8.0
7237,8/15/2022 22:22,2022-08-15 22:22:00,0 days 00:00:00,15.0,8.0
7238,8/15/2022 22:22,2022-08-15 22:22:00,0 days 00:00:00,15.0,8.0
7239,8/15/2022 22:22,2022-08-15 22:22:00,0 days 00:00:00,15.0,8.0
7240,8/15/2022 22:22,2022-08-15 22:22:00,0 days 00:00:00,15.0,8.0
7241,8/15/2022 22:25,2022-08-15 22:25:00,0 days 00:03:00,15.0,8.0
7242,8/15/2022 22:25,2022-08-15 22:25:00,0 days 00:00:00,15.0,8.0
7243,8/15/2022 22:25,2022-08-15 22:25:00,0 days 00:00:00,15.0,8.0
7244,8/15/2022 22:25,2022-08-15 22:25:00,0 days 00:00:00,15.0,8.0
7245,8/15/2022 22:25,2022-08-15 22:25:00,0 days 00:00:00,15.0,8.0
7246,8/15/2022 22:25,2022-08-15 22:25:00,0 days 00:00:00,15.0,8.0
7247,8/15/2022 22:25,2022-08-15 22:25:00,0 days 00:00:00,15.0,8.0
7248,8/15/2022 22:39,2022-08-15 22:39:00,0 days 00:14:00,15.0,8.0
7249,8/15/2022 22:39,2022-08-15 22:39:00,0 days 00:00:00,15.0,8.0
7250,8/15/2022 22:44,2022-08-15 22:44:00,0 days 00:05:00,15.0,8.0
7251,8/15/2022 23:12,2022-08-15 23:12:00,0 days 00:28:00,15.0,8.0
7252,8/16/2022 4:24,2022-08-16 04:24:00,0 days 05:12:00,16.0,8.0
7253,8/16/2022 4:28,2022-08-16 04:28:00,0 days 00:04:00,16.0,8.0
7254,8/16/2022 4:32,2022-08-16 04:32:00,0 days 00:04:00,16.0,8.0
7255,8/16/2022 4:32,2022-08-16 04:32:00,0 days 00:00:00,16.0,8.0
7256,8/16/2022 4:36,2022-08-16 04:36:00,0 days 00:04:00,16.0,8.0
7257,8/16/2022 4:39,2022-08-16 04:39:00,0 days 00:03:00,16.0,8.0
7258,8/16/2022 4:43,2022-08-16 04:43:00,0 days 00:04:00,16.0,8.0
7259,8/16/2022 4:48,2022-08-16 04:48:00,0 days 00:05:00,16.0,8.0
7260,8/16/2022 4:50,2022-08-16 04:50:00,0 days 00:02:00,16.0,8.0
7261,8/16/2022 4:53,2022-08-16 04:53:00,0 days 00:03:00,16.0,8.0
7262,8/16/2022 4:55,2022-08-16 04:55:00,0 days 00:02:00,16.0,8.0
7263,8/16/2022 4:56,2022-08-16 04:56:00,0 days 00:01:00,16.0,8.0
7264,8/16/2022 4:56,2022-08-16 04:56:00,0 days 00:00:00,16.0,8.0
7265,8/16/2022 5:01,2022-08-16 05:01:00,0 days 00:05:00,16.0,8.0
7266,8/16/2022 5:04,2022-08-16 05:04:00,0 days 00:03:00,16.0,8.0
7267,8/16/2022 5:06,2022-08-16 05:06:00,0 days 00:02:00,16.0,8.0
7268,8/16/2022 5:09,2022-08-16 05:09:00,0 days 00:03:00,16.0,8.0
7269,8/16/2022 5:11,2022-08-16 05:11:00,0 days 00:02:00,16.0,8.0
7270,8/16/2022 5:13,2022-08-16 05:13:00,0 days 00:02:00,16.0,8.0
7271,8/16/2022 5:16,2022-08-16 05:16:00,0 days 00:03:00,16.0,8.0
7272,8/16/2022 5:18,2022-08-16 05:18:00,0 days 00:02:00,16.0,8.0
7273,8/16/2022 5:21,2022-08-16 05:21:00,0 days 00:03:00,16.0,8.0
7274,8/16/2022 5:23,2022-08-16 05:23:00,0 days 00:02:00,16.0,8.0
7275,8/16/2022 5:26,2022-08-16 05:26:00,0 days 00:03:00,16.0,8.0
7276,8/16/2022 5:29,2022-08-16 05:29:00,0 days 00:03:00,16.0,8.0
7277,8/16/2022 5:31,2022-08-16 05:31:00,0 days 00:02:00,16.0,8.0
7278,8/16/2022 5:33,2022-08-16 05:33:00,0 days 00:02:00,16.0,8.0
7279,8/16/2022 5:35,2022-08-16 05:35:00,0 days 00:02:00,16.0,8.0
7280,8/16/2022 5:39,2022-08-16 05:39:00,0 days 00:04:00,16.0,8.0
7281,8/16/2022 5:42,2022-08-16 05:42:00,0 days 00:03:00,16.0,8.0
7282,8/16/2022 5:45,2022-08-16 05:45:00,0 days 00:03:00,16.0,8.0
7283,8/16/2022 5:47,2022-08-16 05:47:00,0 days 00:02:00,16.0,8.0
7284,8/16/2022 5:50,2022-08-16 05:50:00,0 days 00:03:00,16.0,8.0
7285,8/16/2022 5:53,2022-08-16 05:53:00,0 days 00:03:00,16.0,8.0
7286,8/16/2022 5:56,2022-08-16 05:56:00,0 days 00:03:00,16.0,8.0
7287,8/16/2022 5:58,2022-08-16 05:58:00,0 days 00:02:00,16.0,8.0
7288,8/16/2022 6:01,2022-08-16 06:01:00,0 days 00:03:00,16.0,8.0
7289,8/16/2022 6:04,2022-08-16 06:04:00,0 days 00:03:00,16.0,8.0
7290,8/16/2022 6:06,2022-08-16 06:06:00,0 days 00:02:00,16.0,8.0
7291,8/16/2022 6:08,2022-08-16 06:08:00,0 days 00:02:00,16.0,8.0
7292,8/16/2022 6:11,2022-08-16 06:11:00,0 days 00:03:00,16.0,8.0
7293,8/16/2022 6:13,2022-08-16 06:13:00,0 days 00:02:00,16.0,8.0
7294,8/16/2022 6:17,2022-08-16 06:17:00,0 days 00:04:00,16.0,8.0
7295,8/16/2022 6:20,2022-08-16 06:20:00,0 days 00:03:00,16.0,8.0
7296,8/16/2022 6:21,2022-08-16 06:21:00,0 days 00:01:00,16.0,8.0
7297,8/16/2022 6:22,2022-08-16 06:22:00,0 days 00:01:00,16.0,8.0
7298,8/16/2022 6:25,2022-08-16 06:25:00,0 days 00:03:00,16.0,8.0
7299,8/16/2022 6:28,2022-08-16 06:28:00,0 days 00:03:00,16.0,8.0
7300,8/16/2022 6:31,2022-08-16 06:31:00,0 days 00:03:00,16.0,8.0
7301,8/16/2022 15:35,2022-08-16 15:35:00,0 days 09:04:00,16.0,8.0
7302,8/16/2022 15:37,2022-08-16 15:37:00,0 days 00:02:00,16.0,8.0
7303,8/16/2022 15:40,2022-08-16 15:40:00,0 days 00:03:00,16.0,8.0
7304,8/16/2022 15:43,2022-08-16 15:43:00,0 days 00:03:00,16.0,8.0
7305,8/16/2022 15:43,2022-08-16 15:43:00,0 days 00:00:00,16.0,8.0
7306,8/16/2022 15:43,2022-08-16 15:43:00,0 days 00:00:00,16.0,8.0
7307,8/16/2022 15:45,2022-08-16 15:45:00,0 days 00:02:00,16.0,8.0
7308,8/16/2022 15:49,2022-08-16 15:49:00,0 days 00:04:00,16.0,8.0
7309,8/16/2022 15:51,2022-08-16 15:51:00,0 days 00:02:00,16.0,8.0
7310,8/16/2022 15:54,2022-08-16 15:54:00,0 days 00:03:00,16.0,8.0
7311,8/16/2022 16:18,2022-08-16 16:18:00,0 days 00:24:00,16.0,8.0
7312,8/16/2022 16:18,2022-08-16 16:18:00,0 days 00:00:00,16.0,8.0
7313,8/16/2022 16:21,2022-08-16 16:21:00,0 days 00:03:00,16.0,8.0
7314,8/16/2022 16:25,2022-08-16 16:25:00,0 days 00:04:00,16.0,8.0
7315,8/16/2022 16:28,2022-08-16 16:28:00,0 days 00:03:00,16.0,8.0
7316,8/16/2022 16:32,2022-08-16 16:32:00,0 days 00:04:00,16.0,8.0
7317,8/16/2022 16:39,2022-08-16 16:39:00,0 days 00:07:00,16.0,8.0
7318,8/16/2022 16:45,2022-08-16 16:45:00,0 days 00:06:00,16.0,8.0
7319,8/16/2022 16:49,2022-08-16 16:49:00,0 days 00:04:00,16.0,8.0
7320,8/16/2022 16:53,2022-08-16 16:53:00,0 days 00:04:00,16.0,8.0
7321,8/16/2022 16:56,2022-08-16 16:56:00,0 days 00:03:00,16.0,8.0
7322,8/16/2022 16:59,2022-08-16 16:59:00,0 days 00:03:00,16.0,8.0
7323,8/16/2022 17:02,2022-08-16 17:02:00,0 days 00:03:00,16.0,8.0
7324,8/16/2022 17:07,2022-08-16 17:07:00,0 days 00:05:00,16.0,8.0
7325,8/16/2022 17:11,2022-08-16 17:11:00,0 days 00:04:00,16.0,8.0
7326,8/16/2022 17:14,2022-08-16 17:14:00,0 days 00:03:00,16.0,8.0
7327,8/16/2022 17:19,2022-08-16 17:19:00,0 days 00:05:00,16.0,8.0
7328,8/16/2022 17:21,2022-08-16 17:21:00,0 days 00:02:00,16.0,8.0
7329,8/16/2022 17:25,2022-08-16 17:25:00,0 days 00:04:00,16.0,8.0
7330,8/16/2022 17:29,2022-08-16 17:29:00,0 days 00:04:00,16.0,8.0
7331,8/16/2022 17:34,2022-08-16 17:34:00,0 days 00:05:00,16.0,8.0
7332,8/16/2022 17:38,2022-08-16 17:38:00,0 days 00:04:00,16.0,8.0
7333,8/16/2022 17:43,2022-08-16 17:43:00,0 days 00:05:00,16.0,8.0
7334,8/16/2022 17:48,2022-08-16 17:48:00,0 days 00:05:00,16.0,8.0
7335,8/16/2022 17:51,2022-08-16 17:51:00,0 days 00:03:00,16.0,8.0
7336,8/16/2022 17:54,2022-08-16 17:54:00,0 days 00:03:00,16.0,8.0
7337,8/16/2022 17:58,2022-08-16 17:58:00,0 days 00:04:00,16.0,8.0
7338,8/16/2022 18:01,2022-08-16 18:01:00,0 days 00:03:00,16.0,8.0
7339,8/16/2022 18:05,2022-08-16 18:05:00,0 days 00:04:00,16.0,8.0
7340,8/16/2022 18:07,2022-08-16 18:07:00,0 days 00:02:00,16.0,8.0
7341,8/16/2022 18:11,2022-08-16 18:11:00,0 days 00:04:00,16.0,8.0
7342,8/16/2022 18:16,2022-08-16 18:16:00,0 days 00:05:00,16.0,8.0
7343,8/16/2022 18:19,2022-08-16 18:19:00,0 days 00:03:00,16.0,8.0
7344,8/16/2022 18:24,2022-08-16 18:24:00,0 days 00:05:00,16.0,8.0
7345,8/16/2022 18:28,2022-08-16 18:28:00,0 days 00:04:00,16.0,8.0
7346,8/16/2022 18:32,2022-08-16 18:32:00,0 days 00:04:00,16.0,8.0
7347,8/16/2022 18:34,2022-08-16 18:34:00,0 days 00:02:00,16.0,8.0
7348,8/16/2022 18:39,2022-08-16 18:39:00,0 days 00:05:00,16.0,8.0
7349,8/16/2022 18:39,2022-08-16 18:39:00,0 days 00:00:00,16.0,8.0
7350,8/16/2022 18:42,2022-08-16 18:42:00,0 days 00:03:00,16.0,8.0
7351,8/16/2022 18:43,2022-08-16 18:43:00,0 days 00:01:00,16.0,8.0
7352,8/16/2022 18:46,2022-08-16 18:46:00,0 days 00:03:00,16.0,8.0
7353,8/16/2022 18:48,2022-08-16 18:48:00,0 days 00:02:00,16.0,8.0
7354,8/16/2022 18:51,2022-08-16 18:51:00,0 days 00:03:00,16.0,8.0
7355,8/16/2022 18:55,2022-08-16 18:55:00,0 days 00:04:00,16.0,8.0
7356,8/16/2022 18:59,2022-08-16 18:59:00,0 days 00:04:00,16.0,8.0
7357,8/16/2022 19:03,2022-08-16 19:03:00,0 days 00:04:00,16.0,8.0
7358,8/16/2022 19:06,2022-08-16 19:06:00,0 days 00:03:00,16.0,8.0
7359,8/16/2022 19:09,2022-08-16 19:09:00,0 days 00:03:00,16.0,8.0
7360,8/16/2022 19:14,2022-08-16 19:14:00,0 days 00:05:00,16.0,8.0
7361,8/16/2022 19:17,2022-08-16 19:17:00,0 days 00:03:00,16.0,8.0
7362,8/16/2022 19:17,2022-08-16 19:17:00,0 days 00:00:00,16.0,8.0
7363,8/16/2022 19:17,2022-08-16 19:17:00,0 days 00:00:00,16.0,8.0
7364,8/16/2022 19:17,2022-08-16 19:17:00,0 days 00:00:00,16.0,8.0
7365,8/16/2022 19:17,2022-08-16 19:17:00,0 days 00:00:00,16.0,8.0
7366,8/17/2022 5:05,2022-08-17 05:05:00,0 days 09:48:00,17.0,8.0
7367,8/17/2022 5:06,2022-08-17 05:06:00,0 days 00:01:00,17.0,8.0
7368,8/17/2022 5:09,2022-08-17 05:09:00,0 days 00:03:00,17.0,8.0
7369,8/17/2022 5:10,2022-08-17 05:10:00,0 days 00:01:00,17.0,8.0
7370,8/17/2022 5:10,2022-08-17 05:10:00,0 days 00:00:00,17.0,8.0
7371,8/17/2022 5:14,2022-08-17 05:14:00,0 days 00:04:00,17.0,8.0
7372,8/17/2022 5:14,2022-08-17 05:14:00,0 days 00:00:00,17.0,8.0
7373,8/17/2022 5:14,2022-08-17 05:14:00,0 days 00:00:00,17.0,8.0
7374,8/17/2022 5:14,2022-08-17 05:14:00,0 days 00:00:00,17.0,8.0
7375,8/17/2022 5:15,2022-08-17 05:15:00,0 days 00:01:00,17.0,8.0
7376,8/17/2022 5:17,2022-08-17 05:17:00,0 days 00:02:00,17.0,8.0
7377,8/17/2022 5:21,2022-08-17 05:21:00,0 days 00:04:00,17.0,8.0
7378,8/17/2022 5:22,2022-08-17 05:22:00,0 days 00:01:00,17.0,8.0
7379,8/17/2022 5:25,2022-08-17 05:25:00,0 days 00:03:00,17.0,8.0
7380,8/17/2022 5:29,2022-08-17 05:29:00,0 days 00:04:00,17.0,8.0
7381,8/17/2022 5:33,2022-08-17 05:33:00,0 days 00:04:00,17.0,8.0
7382,8/17/2022 5:36,2022-08-17 05:36:00,0 days 00:03:00,17.0,8.0
7383,8/17/2022 5:39,2022-08-17 05:39:00,0 days 00:03:00,17.0,8.0
7384,8/17/2022 5:42,2022-08-17 05:42:00,0 days 00:03:00,17.0,8.0
7385,8/17/2022 5:43,2022-08-17 05:43:00,0 days 00:01:00,17.0,8.0
7386,8/17/2022 5:46,2022-08-17 05:46:00,0 days 00:03:00,17.0,8.0
7387,8/17/2022 5:46,2022-08-17 05:46:00,0 days 00:00:00,17.0,8.0
7388,8/17/2022 5:51,2022-08-17 05:51:00,0 days 00:05:00,17.0,8.0
7389,8/17/2022 5:54,2022-08-17 05:54:00,0 days 00:03:00,17.0,8.0
7390,8/17/2022 5:57,2022-08-17 05:57:00,0 days 00:03:00,17.0,8.0
7391,8/17/2022 6:01,2022-08-17 06:01:00,0 days 00:04:00,17.0,8.0
7392,8/17/2022 6:03,2022-08-17 06:03:00,0 days 00:02:00,17.0,8.0
7393,8/17/2022 6:06,2022-08-17 06:06:00,0 days 00:03:00,17.0,8.0
7394,8/17/2022 6:06,2022-08-17 06:06:00,0 days 00:00:00,17.0,8.0
7395,8/17/2022 6:10,2022-08-17 06:10:00,0 days 00:04:00,17.0,8.0
7396,8/17/2022 6:14,2022-08-17 06:14:00,0 days 00:04:00,17.0,8.0
7397,8/17/2022 6:18,2022-08-17 06:18:00,0 days 00:04:00,17.0,8.0
7398,8/17/2022 6:19,2022-08-17 06:19:00,0 days 00:01:00,17.0,8.0
7399,8/17/2022 6:19,2022-08-17 06:19:00,0 days 00:00:00,17.0,8.0
7400,8/17/2022 6:21,2022-08-17 06:21:00,0 days 00:02:00,17.0,8.0
7401,8/17/2022 6:25,2022-08-17 06:25:00,0 days 00:04:00,17.0,8.0
7402,8/17/2022 6:30,2022-08-17 06:30:00,0 days 00:05:00,17.0,8.0
7403,8/17/2022 6:34,2022-08-17 06:34:00,0 days 00:04:00,17.0,8.0
7404,8/17/2022 6:34,2022-08-17 06:34:00,0 days 00:00:00,17.0,8.0
7405,8/17/2022 6:37,2022-08-17 06:37:00,0 days 00:03:00,17.0,8.0
7406,8/17/2022 6:40,2022-08-17 06:40:00,0 days 00:03:00,17.0,8.0
7407,8/17/2022 6:42,2022-08-17 06:42:00,0 days 00:02:00,17.0,8.0
7408,8/17/2022 6:45,2022-08-17 06:45:00,0 days 00:03:00,17.0,8.0
7409,8/17/2022 6:46,2022-08-17 06:46:00,0 days 00:01:00,17.0,8.0
7410,8/17/2022 6:50,2022-08-17 06:50:00,0 days 00:04:00,17.0,8.0
7411,8/17/2022 6:52,2022-08-17 06:52:00,0 days 00:02:00,17.0,8.0
7412,8/17/2022 6:54,2022-08-17 06:54:00,0 days 00:02:00,17.0,8.0
7413,8/17/2022 6:57,2022-08-17 06:57:00,0 days 00:03:00,17.0,8.0
7414,8/17/2022 6:58,2022-08-17 06:58:00,0 days 00:01:00,17.0,8.0
7415,8/17/2022 7:01,2022-08-17 07:01:00,0 days 00:03:00,17.0,8.0
7416,8/17/2022 17:47,2022-08-17 17:47:00,0 days 10:46:00,17.0,8.0
7417,8/17/2022 17:50,2022-08-17 17:50:00,0 days 00:03:00,17.0,8.0
7418,8/17/2022 17:55,2022-08-17 17:55:00,0 days 00:05:00,17.0,8.0
7419,8/17/2022 17:58,2022-08-17 17:58:00,0 days 00:03:00,17.0,8.0
7420,8/18/2022 1:30,2022-08-18 01:30:00,0 days 07:32:00,18.0,8.0
7421,8/18/2022 1:31,2022-08-18 01:31:00,0 days 00:01:00,18.0,8.0
7422,8/18/2022 1:31,2022-08-18 01:31:00,0 days 00:00:00,18.0,8.0
7423,8/18/2022 1:35,2022-08-18 01:35:00,0 days 00:04:00,18.0,8.0
7424,8/18/2022 1:39,2022-08-18 01:39:00,0 days 00:04:00,18.0,8.0
7425,8/18/2022 1:43,2022-08-18 01:43:00,0 days 00:04:00,18.0,8.0
