,time,time_delta,day,year,month
7560,2022-08-04 13:41:03.365000+00:00,0 days 14:51:35.758000,216,2022,8
7559,2022-08-04 14:06:41.201000+00:00,0 days 00:25:37.836000,216,2022,8
7558,2022-08-04 14:13:14.453000+00:00,0 days 00:06:33.252000,216,2022,8
7557,2022-08-04 15:34:20.769000+00:00,0 days 01:21:06.316000,216,2022,8
7556,2022-08-04 16:07:01.176000+00:00,0 days 00:32:40.407000,216,2022,8
7555,2022-08-04 16:13:15.354000+00:00,0 days 00:06:14.178000,216,2022,8
7554,2022-08-04 16:20:01.031000+00:00,0 days 00:06:45.677000,216,2022,8
7553,2022-08-04 17:10:46.378000+00:00,0 days 00:50:45.347000,216,2022,8
7552,2022-08-04 17:16:32.725000+00:00,0 days 00:05:46.347000,216,2022,8
7551,2022-08-04 18:58:36.718000+00:00,0 days 01:42:03.993000,216,2022,8
7550,2022-08-04 20:37:09.081000+00:00,0 days 01:38:32.363000,216,2022,8
7549,2022-08-04 21:57:48.980000+00:00,0 days 01:20:39.899000,216,2022,8
7548,2022-08-05 07:47:18.211000+00:00,0 days 09:49:29.231000,217,2022,8
7547,2022-08-05 07:51:40.356000+00:00,0 days 00:04:22.145000,217,2022,8
7546,2022-08-05 07:57:40.066000+00:00,0 days 00:05:59.710000,217,2022,8
7545,2022-08-05 08:02:14.594000+00:00,0 days 00:04:34.528000,217,2022,8
7544,2022-08-05 08:24:50.893000+00:00,0 days 00:22:36.299000,217,2022,8
7543,2022-08-05 08:26:42.837000+00:00,0 days 00:01:51.944000,217,2022,8
7542,2022-08-05 09:14:15.497000+00:00,0 days 00:47:32.660000,217,2022,8
7541,2022-08-05 09:29:36.717000+00:00,0 days 00:15:21.220000,217,2022,8
7540,2022-08-05 09:30:40.140000+00:00,0 days 00:01:03.423000,217,2022,8
7539,2022-08-05 09:31:11.495000+00:00,0 days 00:00:31.355000,217,2022,8
7538,2022-08-05 09:32:29.526000+00:00,0 days 00:01:18.031000,217,2022,8
7537,2022-08-05 09:33:54.278000+00:00,0 days 00:01:24.752000,217,2022,8
7536,2022-08-05 09:35:59.879000+00:00,0 days 00:02:05.601000,217,2022,8
7535,2022-08-05 09:37:19.018000+00:00,0 days 00:01:19.139000,217,2022,8
7534,2022-08-05 12:50:26.980000+00:00,0 days 03:13:07.962000,217,2022,8
7533,2022-08-05 12:51:00.225000+00:00,0 days 00:00:33.245000,217,2022,8
7532,2022-08-05 14:34:39.880000+00:00,0 days 01:43:39.655000,217,2022,8
7531,2022-08-05 14:36:33.587000+00:00,0 days 00:01:53.707000,217,2022,8
7530,2022-08-05 16:37:53.623000+00:00,0 days 02:01:20.036000,217,2022,8
7529,2022-08-05 21:44:09.777000+00:00,0 days 05:06:16.154000,217,2022,8
7528,2022-08-05 21:44:25.949000+00:00,0 days 00:00:16.172000,217,2022,8
7527,2022-08-05 21:45:53.781000+00:00,0 days 00:01:27.832000,217,2022,8
7526,2022-08-06 08:07:23.281000+00:00,0 days 10:21:29.500000,218,2022,8
7525,2022-08-06 08:13:10.848000+00:00,0 days 00:05:47.567000,218,2022,8
7524,2022-08-06 11:34:56.739000+00:00,0 days 03:21:45.891000,218,2022,8
7523,2022-08-06 11:36:12.607000+00:00,0 days 00:01:15.868000,218,2022,8
7522,2022-08-06 12:06:55.373000+00:00,0 days 00:30:42.766000,218,2022,8
7521,2022-08-06 12:34:54.473000+00:00,0 days 00:27:59.100000,218,2022,8
7520,2022-08-06 12:49:35.197000+00:00,0 days 00:14:40.724000,218,2022,8
7519,2022-08-06 12:55:58.518000+00:00,0 days 00:06:23.321000,218,2022,8
7518,2022-08-06 12:57:18.654000+00:00,0 days 00:01:20.136000,218,2022,8
7517,2022-08-06 13:31:07.376000+00:00,0 days 00:33:48.722000,218,2022,8
7516,2022-08-06 13:39:04.638000+00:00,0 days 00:07:57.262000,218,2022,8
7515,2022-08-06 18:02:24.509000+00:00,0 days 04:23:19.871000,218,2022,8
7514,2022-08-06 22:46:01.806000+00:00,0 days 04:43:37.297000,218,2022,8
7513,2022-08-06 22:47:36.677000+00:00,0 days 00:01:34.871000,218,2022,8
7512,2022-08-06 23:07:13.655000+00:00,0 days 00:19:36.978000,218,2022,8
7511,2022-08-06 23:08:38.974000+00:00,0 days 00:01:25.319000,218,2022,8
7510,2022-08-06 23:09:37.881000+00:00,0 days 00:00:58.907000,218,2022,8
7509,2022-08-06 23:11:41.145000+00:00,0 days 00:02:03.264000,218,2022,8
7508,2022-08-07 10:24:07.320000+00:00,0 days 11:12:26.175000,219,2022,8
7507,2022-08-07 10:33:47.304000+00:00,0 days 00:09:39.984000,219,2022,8
7506,2022-08-07 11:39:00.409000+00:00,0 days 01:05:13.105000,219,2022,8
7505,2022-08-07 11:44:12.215000+00:00,0 days 00:05:11.806000,219,2022,8
7504,2022-08-07 13:22:37.126000+00:00,0 days 01:38:24.911000,219,2022,8
7503,2022-08-07 13:24:07.674000+00:00,0 days 00:01:30.548000,219,2022,8
7502,2022-08-07 13:26:56.851000+00:00,0 days 00:02:49.177000,219,2022,8
7501,2022-08-07 13:27:54.153000+00:00,0 days 00:00:57.302000,219,2022,8
7500,2022-08-07 13:30:07.246000+00:00,0 days 00:02:13.093000,219,2022,8
7499,2022-08-07 13:34:56.550000+00:00,0 days 00:04:49.304000,219,2022,8
7498,2022-08-07 13:38:17.627000+00:00,0 days 00:03:21.077000,219,2022,8
7497,2022-08-07 13:45:56.639000+00:00,0 days 00:07:39.012000,219,2022,8
7496,2022-08-07 13:49:54.700000+00:00,0 days 00:03:58.061000,219,2022,8
7495,2022-08-07 16:05:49.203000+00:00,0 days 02:15:54.503000,219,2022,8
7494,2022-08-07 16:21:50.163000+00:00,0 days 00:16:00.960000,219,2022,8
7493,2022-08-07 16:38:58.266000+00:00,0 days 00:17:08.103000,219,2022,8
7492,2022-08-07 16:41:08.963000+00:00,0 days 00:02:10.697000,219,2022,8
7491,2022-08-07 16:42:19.992000+00:00,0 days 00:01:11.029000,219,2022,8
7490,2022-08-07 16:55:33.577000+00:00,0 days 00:13:13.585000,219,2022,8
7489,2022-08-07 16:56:00.530000+00:00,0 days 00:00:26.953000,219,2022,8
7488,2022-08-07 17:17:58.112000+00:00,0 days 00:21:57.582000,219,2022,8
7487,2022-08-07 17:18:16.352000+00:00,0 days 00:00:18.240000,219,2022,8
7486,2022-08-07 22:23:58.064000+00:00,0 days 05:05:41.712000,219,2022,8
7485,2022-08-07 22:26:59.558000+00:00,0 days 00:03:01.494000,219,2022,8
7484,2022-08-07 22:30:58.521000+00:00,0 days 00:03:58.963000,219,2022,8
7483,2022-08-07 22:42:35.929000+00:00,0 days 00:11:37.408000,219,2022,8
7482,2022-08-08 10:13:53.001000+00:00,0 days 11:31:17.072000,220,2022,8
7481,2022-08-08 11:43:53.275000+00:00,0 days 01:30:00.274000,220,2022,8
7480,2022-08-08 13:30:06.781000+00:00,0 days 01:46:13.506000,220,2022,8
7479,2022-08-08 14:06:56.443000+00:00,0 days 00:36:49.662000,220,2022,8
7478,2022-08-08 14:08:12.674000+00:00,0 days 00:01:16.231000,220,2022,8
7477,2022-08-09 10:49:43.895000+00:00,0 days 20:41:31.221000,221,2022,8
7476,2022-08-09 12:01:32.448000+00:00,0 days 01:11:48.553000,221,2022,8
7475,2022-08-09 12:03:20.491000+00:00,0 days 00:01:48.043000,221,2022,8
7474,2022-08-09 12:20:13.726000+00:00,0 days 00:16:53.235000,221,2022,8
7473,2022-08-09 14:19:52.157000+00:00,0 days 01:59:38.431000,221,2022,8
7472,2022-08-09 14:37:23.059000+00:00,0 days 00:17:30.902000,221,2022,8
7471,2022-08-09 16:30:14.491000+00:00,0 days 01:52:51.432000,221,2022,8
7470,2022-08-09 17:51:40.234000+00:00,0 days 01:21:25.743000,221,2022,8
7469,2022-08-09 17:53:35.710000+00:00,0 days 00:01:55.476000,221,2022,8
7468,2022-08-09 21:17:10.208000+00:00,0 days 03:23:34.498000,221,2022,8
7467,2022-08-09 21:29:24.687000+00:00,0 days 00:12:14.479000,221,2022,8
7466,2022-08-09 21:38:40.255000+00:00,0 days 00:09:15.568000,221,2022,8
7465,2022-08-09 21:40:16.107000+00:00,0 days 00:01:35.852000,221,2022,8
7464,2022-08-09 21:45:01.036000+00:00,0 days 00:04:44.929000,221,2022,8
7463,2022-08-10 09:35:32.921000+00:00,0 days 11:50:31.885000,222,2022,8
7462,2022-08-10 09:43:07.934000+00:00,0 days 00:07:35.013000,222,2022,8
7461,2022-08-10 09:44:59.588000+00:00,0 days 00:01:51.654000,222,2022,8
7460,2022-08-10 14:47:18.301000+00:00,0 days 05:02:18.713000,222,2022,8
7459,2022-08-10 16:27:20.132000+00:00,0 days 01:40:01.831000,222,2022,8
7458,2022-08-10 20:36:14.774000+00:00,0 days 04:08:54.642000,222,2022,8
7457,2022-08-10 20:39:08.250000+00:00,0 days 00:02:53.476000,222,2022,8
7456,2022-08-10 20:53:31.572000+00:00,0 days 00:14:23.322000,222,2022,8
7455,2022-08-10 20:56:33.371000+00:00,0 days 00:03:01.799000,222,2022,8
7454,2022-08-11 10:27:41.856000+00:00,0 days 13:31:08.485000,223,2022,8
7453,2022-08-11 10:30:46.147000+00:00,0 days 00:03:04.291000,223,2022,8
7452,2022-08-11 10:35:40.908000+00:00,0 days 00:04:54.761000,223,2022,8
7451,2022-08-11 10:41:57.137000+00:00,0 days 00:06:16.229000,223,2022,8
7450,2022-08-11 10:43:11.102000+00:00,0 days 00:01:13.965000,223,2022,8
7449,2022-08-11 10:46:58.097000+00:00,0 days 00:03:46.995000,223,2022,8
7448,2022-08-11 10:47:11.082000+00:00,0 days 00:00:12.985000,223,2022,8
7447,2022-08-11 10:48:12.873000+00:00,0 days 00:01:01.791000,223,2022,8
7446,2022-08-11 10:54:44.020000+00:00,0 days 00:06:31.147000,223,2022,8
7445,2022-08-11 10:54:58.747000+00:00,0 days 00:00:14.727000,223,2022,8
7444,2022-08-11 10:55:50.171000+00:00,0 days 00:00:51.424000,223,2022,8
7443,2022-08-11 11:12:32.086000+00:00,0 days 00:16:41.915000,223,2022,8
7442,2022-08-11 11:23:47.172000+00:00,0 days 00:11:15.086000,223,2022,8
7441,2022-08-11 11:33:33.895000+00:00,0 days 00:09:46.723000,223,2022,8
7440,2022-08-11 11:36:32.145000+00:00,0 days 00:02:58.250000,223,2022,8
7439,2022-08-11 12:18:59.994000+00:00,0 days 00:42:27.849000,223,2022,8
7438,2022-08-11 22:31:27.120000+00:00,0 days 10:12:27.126000,223,2022,8
7437,2022-08-11 22:34:40.322000+00:00,0 days 00:03:13.202000,223,2022,8
7436,2022-08-12 09:40:28.188000+00:00,0 days 11:05:47.866000,224,2022,8
7435,2022-08-12 14:15:41.626000+00:00,0 days 04:35:13.438000,224,2022,8
7434,2022-08-13 14:02:27.667000+00:00,0 days 23:46:46.041000,225,2022,8
7433,2022-08-13 14:06:11.994000+00:00,0 days 00:03:44.327000,225,2022,8
7432,2022-08-13 14:07:25.677000+00:00,0 days 00:01:13.683000,225,2022,8
7431,2022-08-13 14:08:39.505000+00:00,0 days 00:01:13.828000,225,2022,8
7430,2022-08-13 14:13:01.436000+00:00,0 days 00:04:21.931000,225,2022,8
7429,2022-08-13 14:16:10.994000+00:00,0 days 00:03:09.558000,225,2022,8
7428,2022-08-13 14:42:43.667000+00:00,0 days 00:26:32.673000,225,2022,8
7427,2022-08-14 15:26:50.496000+00:00,1 days 00:44:06.829000,226,2022,8
7426,2022-08-14 15:27:33.177000+00:00,0 days 00:00:42.681000,226,2022,8
7425,2022-08-14 15:29:46.008000+00:00,0 days 00:02:12.831000,226,2022,8
7424,2022-08-14 15:30:45.885000+00:00,0 days 00:00:59.877000,226,2022,8
7423,2022-08-15 13:25:10.858000+00:00,0 days 21:54:24.973000,227,2022,8
7422,2022-08-15 13:34:02.864000+00:00,0 days 00:08:52.006000,227,2022,8
7421,2022-08-15 13:36:39.151000+00:00,0 days 00:02:36.287000,227,2022,8
7420,2022-08-15 13:38:05.211000+00:00,0 days 00:01:26.060000,227,2022,8
7419,2022-08-15 15:44:16.921000+00:00,0 days 02:06:11.710000,227,2022,8
7418,2022-08-15 15:49:45.185000+00:00,0 days 00:05:28.264000,227,2022,8
7417,2022-08-15 15:53:38.569000+00:00,0 days 00:03:53.384000,227,2022,8
7416,2022-08-15 16:07:50.798000+00:00,0 days 00:14:12.229000,227,2022,8
7415,2022-08-15 16:18:17.128000+00:00,0 days 00:10:26.330000,227,2022,8
7414,2022-08-15 16:23:49.514000+00:00,0 days 00:05:32.386000,227,2022,8
7413,2022-08-15 16:32:58.006000+00:00,0 days 00:09:08.492000,227,2022,8
7412,2022-08-15 16:49:14.505000+00:00,0 days 00:16:16.499000,227,2022,8
7411,2022-08-15 17:17:03.945000+00:00,0 days 00:27:49.440000,227,2022,8
7410,2022-08-15 17:19:25.395000+00:00,0 days 00:02:21.450000,227,2022,8
7409,2022-08-15 17:29:41.968000+00:00,0 days 00:10:16.573000,227,2022,8
7408,2022-08-15 17:50:14.777000+00:00,0 days 00:20:32.809000,227,2022,8
7407,2022-08-15 17:51:41.010000+00:00,0 days 00:01:26.233000,227,2022,8
7406,2022-08-15 17:52:33.755000+00:00,0 days 00:00:52.745000,227,2022,8
7405,2022-08-15 17:53:29.490000+00:00,0 days 00:00:55.735000,227,2022,8
7404,2022-08-15 22:18:31.492000+00:00,0 days 04:25:02.002000,227,2022,8
7403,2022-08-16 12:12:44.639000+00:00,0 days 13:54:13.147000,228,2022,8
7402,2022-08-16 12:16:23.793000+00:00,0 days 00:03:39.154000,228,2022,8
7401,2022-08-16 12:30:37.184000+00:00,0 days 00:14:13.391000,228,2022,8
7400,2022-08-16 12:32:33.975000+00:00,0 days 00:01:56.791000,228,2022,8
7399,2022-08-16 12:38:16.829000+00:00,0 days 00:05:42.854000,228,2022,8
7398,2022-08-16 13:27:37.634000+00:00,0 days 00:49:20.805000,228,2022,8
7397,2022-08-16 13:58:32.404000+00:00,0 days 00:30:54.770000,228,2022,8
7396,2022-08-16 14:02:07.472000+00:00,0 days 00:03:35.068000,228,2022,8
7395,2022-08-16 14:33:37.532000+00:00,0 days 00:31:30.060000,228,2022,8
7394,2022-08-17 00:29:08.962000+00:00,0 days 09:55:31.430000,229,2022,8
7393,2022-08-17 10:04:07.521000+00:00,0 days 09:34:58.559000,229,2022,8
7392,2022-08-17 10:39:51.855000+00:00,0 days 00:35:44.334000,229,2022,8
7391,2022-08-17 10:40:10.584000+00:00,0 days 00:00:18.729000,229,2022,8
7390,2022-08-17 11:12:47.398000+00:00,0 days 00:32:36.814000,229,2022,8
7389,2022-08-17 12:25:05.324000+00:00,0 days 01:12:17.926000,229,2022,8
7388,2022-08-17 12:28:11.370000+00:00,0 days 00:03:06.046000,229,2022,8
7387,2022-08-17 12:34:15.668000+00:00,0 days 00:06:04.298000,229,2022,8
7386,2022-08-17 12:37:29.373000+00:00,0 days 00:03:13.705000,229,2022,8
7385,2022-08-18 13:56:43.365000+00:00,1 days 01:19:13.992000,230,2022,8
7384,2022-08-18 14:05:45.186000+00:00,0 days 00:09:01.821000,230,2022,8
7383,2022-08-18 14:08:24.166000+00:00,0 days 00:02:38.980000,230,2022,8
7382,2022-08-18 14:25:23.951000+00:00,0 days 00:16:59.785000,230,2022,8
7381,2022-08-18 15:38:00.034000+00:00,0 days 01:12:36.083000,230,2022,8
7380,2022-08-18 15:50:42.733000+00:00,0 days 00:12:42.699000,230,2022,8
7379,2022-08-18 15:50:49.229000+00:00,0 days 00:00:06.496000,230,2022,8
7378,2022-08-18 18:10:12.186000+00:00,0 days 02:19:22.957000,230,2022,8
7377,2022-08-18 18:11:23.830000+00:00,0 days 00:01:11.644000,230,2022,8
7376,2022-08-18 18:12:45.244000+00:00,0 days 00:01:21.414000,230,2022,8
7375,2022-08-18 19:49:08.058000+00:00,0 days 01:36:22.814000,230,2022,8
7374,2022-08-18 19:51:08.911000+00:00,0 days 00:02:00.853000,230,2022,8
7373,2022-08-18 19:52:17.987000+00:00,0 days 00:01:09.076000,230,2022,8
7372,2022-08-18 19:54:08.418000+00:00,0 days 00:01:50.431000,230,2022,8
7371,2022-08-18 19:55:30.590000+00:00,0 days 00:01:22.172000,230,2022,8
7370,2022-08-18 21:30:24.149000+00:00,0 days 01:34:53.559000,230,2022,8
7369,2022-08-18 21:35:44.020000+00:00,0 days 00:05:19.871000,230,2022,8
7368,2022-08-18 21:37:52.642000+00:00,0 days 00:02:08.622000,230,2022,8
7367,2022-08-18 21:40:03.110000+00:00,0 days 00:02:10.468000,230,2022,8
7366,2022-08-18 21:42:29.478000+00:00,0 days 00:02:26.368000,230,2022,8
7365,2022-08-18 21:45:34.860000+00:00,0 days 00:03:05.382000,230,2022,8
7364,2022-08-18 21:46:29.283000+00:00,0 days 00:00:54.423000,230,2022,8
7363,2022-08-18 21:47:32.363000+00:00,0 days 00:01:03.080000,230,2022,8
7362,2022-08-18 23:24:58.540000+00:00,0 days 01:37:26.177000,230,2022,8
7361,2022-08-18 23:28:05.626000+00:00,0 days 00:03:07.086000,230,2022,8
7360,2022-08-18 23:35:05.442000+00:00,0 days 00:06:59.816000,230,2022,8
7359,2022-08-18 23:41:07.483000+00:00,0 days 00:06:02.041000,230,2022,8
7358,2022-08-19 05:15:19.276000+00:00,0 days 05:34:11.793000,231,2022,8
7357,2022-08-19 05:20:03.839000+00:00,0 days 00:04:44.563000,231,2022,8
7356,2022-08-19 05:21:56.906000+00:00,0 days 00:01:53.067000,231,2022,8
7355,2022-08-19 05:25:27.721000+00:00,0 days 00:03:30.815000,231,2022,8
7354,2022-08-19 05:31:21.429000+00:00,0 days 00:05:53.708000,231,2022,8
7353,2022-08-19 09:37:02.375000+00:00,0 days 04:05:40.946000,231,2022,8
7352,2022-08-19 09:39:12.567000+00:00,0 days 00:02:10.192000,231,2022,8
7351,2022-08-19 09:56:13.298000+00:00,0 days 00:17:00.731000,231,2022,8
7350,2022-08-19 09:56:43.743000+00:00,0 days 00:00:30.445000,231,2022,8
7349,2022-08-19 09:57:44.556000+00:00,0 days 00:01:00.813000,231,2022,8
7348,2022-08-19 10:01:35.321000+00:00,0 days 00:03:50.765000,231,2022,8
7347,2022-08-19 10:03:25.621000+00:00,0 days 00:01:50.300000,231,2022,8
7346,2022-08-19 10:11:58.345000+00:00,0 days 00:08:32.724000,231,2022,8
7345,2022-08-19 10:14:01.877000+00:00,0 days 00:02:03.532000,231,2022,8
7344,2022-08-19 11:03:16.493000+00:00,0 days 00:49:14.616000,231,2022,8
7343,2022-08-19 11:08:09.052000+00:00,0 days 00:04:52.559000,231,2022,8
7342,2022-08-19 11:11:13.766000+00:00,0 days 00:03:04.714000,231,2022,8
7341,2022-08-19 13:27:22.112000+00:00,0 days 02:16:08.346000,231,2022,8
7340,2022-08-19 14:23:51.612000+00:00,0 days 00:56:29.500000,231,2022,8
7339,2022-08-19 14:24:21.701000+00:00,0 days 00:00:30.089000,231,2022,8
7338,2022-08-19 14:24:44.169000+00:00,0 days 00:00:22.468000,231,2022,8
7337,2022-08-19 14:30:37.389000+00:00,0 days 00:05:53.220000,231,2022,8
7336,2022-08-19 15:50:31.631000+00:00,0 days 01:19:54.242000,231,2022,8
7335,2022-08-19 15:54:30.854000+00:00,0 days 00:03:59.223000,231,2022,8
7334,2022-08-19 16:04:29.998000+00:00,0 days 00:09:59.144000,231,2022,8
7333,2022-08-19 16:33:40.042000+00:00,0 days 00:29:10.044000,231,2022,8
7332,2022-08-19 16:38:37.995000+00:00,0 days 00:04:57.953000,231,2022,8
7331,2022-08-19 16:40:06.796000+00:00,0 days 00:01:28.801000,231,2022,8
7330,2022-08-19 16:42:21.118000+00:00,0 days 00:02:14.322000,231,2022,8
7329,2022-08-19 16:43:40.606000+00:00,0 days 00:01:19.488000,231,2022,8
7328,2022-08-19 16:49:42.656000+00:00,0 days 00:06:02.050000,231,2022,8
7327,2022-08-19 16:50:48.250000+00:00,0 days 00:01:05.594000,231,2022,8
7326,2022-08-19 16:55:59.258000+00:00,0 days 00:05:11.008000,231,2022,8
7325,2022-08-20 05:19:49.058000+00:00,0 days 12:23:49.800000,232,2022,8
7324,2022-08-20 05:22:40.586000+00:00,0 days 00:02:51.528000,232,2022,8
7323,2022-08-20 05:24:27.347000+00:00,0 days 00:01:46.761000,232,2022,8
7322,2022-08-20 05:27:46.518000+00:00,0 days 00:03:19.171000,232,2022,8
7321,2022-08-20 09:40:02.730000+00:00,0 days 04:12:16.212000,232,2022,8
7320,2022-08-20 11:40:27.034000+00:00,0 days 02:00:24.304000,232,2022,8
7319,2022-08-20 11:55:32.876000+00:00,0 days 00:15:05.842000,232,2022,8
7318,2022-08-20 12:02:43.072000+00:00,0 days 00:07:10.196000,232,2022,8
7317,2022-08-20 12:08:16.376000+00:00,0 days 00:05:33.304000,232,2022,8
7316,2022-08-20 12:52:18.981000+00:00,0 days 00:44:02.605000,232,2022,8
7315,2022-08-20 22:17:56.030000+00:00,0 days 09:25:37.049000,232,2022,8
7314,2022-08-20 22:24:52.718000+00:00,0 days 00:06:56.688000,232,2022,8
7313,2022-08-20 22:28:04.924000+00:00,0 days 00:03:12.206000,232,2022,8
7312,2022-08-20 22:32:19.379000+00:00,0 days 00:04:14.455000,232,2022,8
7311,2022-08-20 22:37:02.967000+00:00,0 days 00:04:43.588000,232,2022,8
7310,2022-08-20 22:44:19.601000+00:00,0 days 00:07:16.634000,232,2022,8
7309,2022-08-21 14:29:53.210000+00:00,0 days 15:45:33.609000,233,2022,8
7308,2022-08-22 11:00:53.973000+00:00,0 days 20:31:00.763000,234,2022,8
7307,2022-08-22 11:02:02.481000+00:00,0 days 00:01:08.508000,234,2022,8
7306,2022-08-22 11:03:10.617000+00:00,0 days 00:01:08.136000,234,2022,8
7305,2022-08-22 11:04:04.773000+00:00,0 days 00:00:54.156000,234,2022,8
7304,2022-08-22 11:18:29.569000+00:00,0 days 00:14:24.796000,234,2022,8
7303,2022-08-22 11:21:09.615000+00:00,0 days 00:02:40.046000,234,2022,8
7302,2022-08-22 11:35:21.860000+00:00,0 days 00:14:12.245000,234,2022,8
7301,2022-08-22 11:38:56.031000+00:00,0 days 00:03:34.171000,234,2022,8
7300,2022-08-22 11:48:43.705000+00:00,0 days 00:09:47.674000,234,2022,8
7299,2022-08-22 14:41:33.526000+00:00,0 days 02:52:49.821000,234,2022,8
7298,2022-08-22 14:43:33.982000+00:00,0 days 00:02:00.456000,234,2022,8
7297,2022-08-22 14:50:52.559000+00:00,0 days 00:07:18.577000,234,2022,8
7296,2022-08-22 15:36:58.885000+00:00,0 days 00:46:06.326000,234,2022,8
7295,2022-08-22 15:37:46.222000+00:00,0 days 00:00:47.337000,234,2022,8
7294,2022-08-22 15:43:19.554000+00:00,0 days 00:05:33.332000,234,2022,8
7293,2022-08-22 15:55:04.659000+00:00,0 days 00:11:45.105000,234,2022,8
7292,2022-08-22 15:59:03.449000+00:00,0 days 00:03:58.790000,234,2022,8
7291,2022-08-22 16:01:44.692000+00:00,0 days 00:02:41.243000,234,2022,8
7290,2022-08-22 16:08:03.722000+00:00,0 days 00:06:19.030000,234,2022,8
7289,2022-08-22 16:16:15.321000+00:00,0 days 00:08:11.599000,234,2022,8
7288,2022-08-22 16:58:26.052000+00:00,0 days 00:42:10.731000,234,2022,8
7287,2022-08-22 17:12:54.567000+00:00,0 days 00:14:28.515000,234,2022,8
7286,2022-08-22 17:32:20.304000+00:00,0 days 00:19:25.737000,234,2022,8
7285,2022-08-22 17:34:37.394000+00:00,0 days 00:02:17.090000,234,2022,8
7284,2022-08-22 17:36:35.273000+00:00,0 days 00:01:57.879000,234,2022,8
7283,2022-08-22 19:47:47.093000+00:00,0 days 02:11:11.820000,234,2022,8
7282,2022-08-22 19:51:32.463000+00:00,0 days 00:03:45.370000,234,2022,8
7281,2022-08-23 09:39:40.088000+00:00,0 days 13:48:07.625000,235,2022,8
7280,2022-08-23 09:43:53.839000+00:00,0 days 00:04:13.751000,235,2022,8
7279,2022-08-23 09:46:46.803000+00:00,0 days 00:02:52.964000,235,2022,8
7278,2022-08-23 10:31:07.845000+00:00,0 days 00:44:21.042000,235,2022,8
7277,2022-08-23 10:37:15.628000+00:00,0 days 00:06:07.783000,235,2022,8
7276,2022-08-23 14:57:37.301000+00:00,0 days 04:20:21.673000,235,2022,8
7275,2022-08-23 14:58:57.436000+00:00,0 days 00:01:20.135000,235,2022,8
7274,2022-08-23 15:03:35.645000+00:00,0 days 00:04:38.209000,235,2022,8
7273,2022-08-23 15:45:10.128000+00:00,0 days 00:41:34.483000,235,2022,8
7272,2022-08-23 15:46:23.582000+00:00,0 days 00:01:13.454000,235,2022,8
7271,2022-08-23 21:46:54.973000+00:00,0 days 06:00:31.391000,235,2022,8
7270,2022-08-23 21:56:18.511000+00:00,0 days 00:09:23.538000,235,2022,8
7269,2022-08-24 08:41:21.734000+00:00,0 days 10:45:03.223000,236,2022,8
7268,2022-08-24 08:52:10.988000+00:00,0 days 00:10:49.254000,236,2022,8
7267,2022-08-24 08:58:18.160000+00:00,0 days 00:06:07.172000,236,2022,8
7266,2022-08-24 09:55:15.510000+00:00,0 days 00:56:57.350000,236,2022,8
7265,2022-08-24 10:02:06.499000+00:00,0 days 00:06:50.989000,236,2022,8
7264,2022-08-24 10:08:50.396000+00:00,0 days 00:06:43.897000,236,2022,8
7263,2022-08-24 11:17:19.630000+00:00,0 days 01:08:29.234000,236,2022,8
7262,2022-08-24 12:38:41.616000+00:00,0 days 01:21:21.986000,236,2022,8
7261,2022-08-24 13:52:03.964000+00:00,0 days 01:13:22.348000,236,2022,8
